Year,Month,Day,Hour,GHI_Wm2,DNI_Wm2,DHI_Wm2,POA_Wm2,CF_pv,T_ambient_C
2020,10,22,3,0,0,0,0,0.0000,-11.5000
2020,10,22,4,0,0,0,0,0.0000,-12.0000
2020,10,22,5,0,0,0,0,0.0000,-12.4000
2020,10,22,6,0,0,0,0,0.0000,-12.7000
2020,10,22,7,0,0,0,0,0.0000,-12.9000
2020,10,22,8,0,0,0,0,0.0000,-13.0000
2020,10,22,9,0,0,0,0,0.0000,-12.7000
2020,10,22,10,0,0,0,0,0.0000,-12.4000
2020,10,22,11,0,0,0,0,0.0000,-12.1000
2020,10,22,12,0,0,0,0,0.0000,-11.6000
2020,10,22,13,0,0,0,0,0.0000,-10.9000
2020,10,22,14,0,0,0,0,0.0000,-10.3000
2020,10,22,15,0,0,0,0,0.0000,-10.3000
2020,10,22,16,0,0,0,0,0.0000,-9.8000
2020,10,22,17,11,0,11,11,0.0110,-8.9000
2020,10,22,18,38,1,38,38,0.0380,-7.9000
2020,10,22,19,61,2,61,61,0.0610,-7.0000
2020,10,22,20,40,0,40,40,0.0400,-6.3000
2020,10,22,21,72,3,72,72,0.0720,-5.8000
2020,10,22,22,62,2,62,62,0.0620,-5.4000
2020,10,22,23,42,1,42,42,0.0420,-5.1000
2020,10,23,0,32,219,21,32,0.0320,-4.8000
2020,10,23,1,0,0,0,0,0.0000,-4.5000
2020,10,23,2,0,0,0,0,0.0000,-4.4000
2020,10,23,3,0,0,0,0,0.0000,-4.5000
2020,10,23,4,0,0,0,0,0.0000,-4.4000
2020,10,23,5,0,0,0,0,0.0000,-4.4000
2020,10,23,6,0,0,0,0,0.0000,-4.5000
2020,10,23,7,0,0,0,0,0.0000,-4.6000
2020,10,23,8,0,0,0,0,0.0000,-4.8000
2020,10,23,9,0,0,0,0,0.0000,-4.8000
2020,10,23,10,0,0,0,0,0.0000,-4.7000
2020,10,23,11,0,0,0,0,0.0000,-4.6000
2020,10,23,12,0,0,0,0,0.0000,-4.5000
2020,10,23,13,0,0,0,0,0.0000,-4.6000
2020,10,23,14,0,0,0,0,0.0000,-4.9000
2020,10,23,15,0,0,0,0,0.0000,-5.0000
2020,10,23,16,0,0,0,0,0.0000,-5.2000
2020,10,23,17,7,0,7,7,0.0070,-5.4000
2020,10,23,18,30,0,30,30,0.0300,-5.3000
2020,10,23,19,54,0,54,54,0.0540,-5.2000
2020,10,23,20,47,0,47,47,0.0470,-5.1000
2020,10,23,21,41,0,41,41,0.0410,-4.9000
2020,10,23,22,34,0,34,34,0.0340,-4.8000
2020,10,23,23,22,0,22,22,0.0220,-5.1000
2020,10,24,0,9,0,9,9,0.0090,-5.7000
2020,10,24,1,0,0,0,0,0.0000,-6.3000
2020,10,24,2,0,0,0,0,0.0000,-6.5000
2020,10,24,3,0,0,0,0,0.0000,-7.0000
2020,10,24,4,0,0,0,0,0.0000,-8.1000
2020,10,24,5,0,0,0,0,0.0000,-9.4000
2020,10,24,6,0,0,0,0,0.0000,-10.1000
2020,10,24,7,0,0,0,0,0.0000,-10.5000
2020,10,24,8,0,0,0,0,0.0000,-10.9000
2020,10,24,9,0,0,0,0,0.0000,-11.0000
2020,10,24,10,0,0,0,0,0.0000,-11.0000
2020,10,24,11,0,0,0,0,0.0000,-11.0000
2020,10,24,12,0,0,0,0,0.0000,-11.0000
2020,10,24,13,0,0,0,0,0.0000,-11.1000
2020,10,24,14,0,0,0,0,0.0000,-11.3000
2020,10,24,15,0,0,0,0,0.0000,-11.5000
2020,10,24,16,0,0,0,0,0.0000,-12.0000
2020,10,24,17,11,27,10,11,0.0110,-12.2000
2020,10,24,18,60,114,50,60,0.0600,-11.7000
2020,10,24,19,117,583,38,117,0.1170,-10.6000
2020,10,24,20,146,633,43,146,0.1460,-9.1000
2020,10,24,21,67,3,67,67,0.0670,-7.8000
2020,10,24,22,56,2,56,56,0.0560,-6.9000
2020,10,24,23,37,1,37,37,0.0370,-6.8000
2020,10,25,0,10,0,10,10,0.0100,-7.3000
2020,10,25,1,0,0,0,0,0.0000,-8.0000
2020,10,25,2,0,0,0,0,0.0000,-8.3000
2020,10,25,3,0,0,0,0,0.0000,-8.3000
2020,10,25,4,0,0,0,0,0.0000,-8.4000
2020,10,25,5,0,0,0,0,0.0000,-8.6000
2020,10,25,6,0,0,0,0,0.0000,-8.7000
2020,10,25,7,0,0,0,0,0.0000,-8.8000
2020,10,25,8,0,0,0,0,0.0000,-8.4000
2020,10,25,9,0,0,0,0,0.0000,-7.9000
2020,10,25,10,0,0,0,0,0.0000,-7.3000
2020,10,25,11,0,0,0,0,0.0000,-6.7000
2020,10,25,12,0,0,0,0,0.0000,-6.1000
2020,10,25,13,0,0,0,0,0.0000,-5.5000
2020,10,25,14,0,0,0,0,0.0000,-5.0000
2020,10,25,15,0,0,0,0,0.0000,-4.4000
2020,10,25,16,0,0,0,0,0.0000,-4.2000
2020,10,25,17,0,0,0,0,0.0000,-4.2000
2020,10,25,18,20,0,20,20,0.0200,-3.9000
2020,10,25,19,36,0,36,36,0.0360,-3.8000
2020,10,25,20,28,0,28,28,0.0280,-3.9000
2020,10,25,21,29,0,29,29,0.0290,-4.2000
2020,10,25,22,15,0,15,15,0.0150,-4.7000
2020,10,25,23,10,0,10,10,0.0100,-5.3000
2020,10,26,0,4,0,4,4,0.0040,-6.1000
2020,10,26,1,0,0,0,0,0.0000,-7.4000
2020,10,26,2,0,0,0,0,0.0000,-8.8000
2020,10,26,3,0,0,0,0,0.0000,-9.8000
2020,10,26,4,0,0,0,0,0.0000,-10.3000
2020,10,26,5,0,0,0,0,0.0000,-10.4000
2020,10,26,6,0,0,0,0,0.0000,-10.3000
2020,10,26,7,0,0,0,0,0.0000,-10.4000
2020,10,26,8,0,0,0,0,0.0000,-10.9000
2020,10,26,9,0,0,0,0,0.0000,-11.4000
2020,10,26,10,0,0,0,0,0.0000,-11.7000
2020,10,26,11,0,0,0,0,0.0000,-12.1000
2020,10,26,12,0,0,0,0,0.0000,-12.8000
2020,10,26,13,0,0,0,0,0.0000,-13.5000
2020,10,26,14,0,0,0,0,0.0000,-13.8000
2020,10,26,15,0,0,0,0,0.0000,-13.9000
2020,10,26,16,0,0,0,0,0.0000,-14.1000
2020,10,26,17,0,0,0,0,0.0000,-14.3000
2020,10,26,18,46,29,44,46,0.0460,-13.8000
2020,10,26,19,87,102,74,87,0.0870,-13.1000
2020,10,26,20,89,17,87,89,0.0890,-12.4000
2020,10,26,21,92,18,89,92,0.0920,-12.0000
2020,10,26,22,98,149,78,98,0.0980,-11.9000
2020,10,26,23,60,69,54,60,0.0600,-12.2000
2020,10,27,0,15,3,15,15,0.0150,-12.9000
2020,10,27,1,0,0,0,0,0.0000,-13.6000
2020,10,27,2,0,0,0,0,0.0000,-14.0000
2020,10,27,3,0,0,0,0,0.0000,-14.5000
2020,10,27,4,0,0,0,0,0.0000,-15.1000
2020,10,27,5,0,0,0,0,0.0000,-15.6000
2020,10,27,6,0,0,0,0,0.0000,-16.1000
2020,10,27,7,0,0,0,0,0.0000,-16.3000
2020,10,27,8,0,0,0,0,0.0000,-16.2000
2020,10,27,9,0,0,0,0,0.0000,-15.9000
2020,10,27,10,0,0,0,0,0.0000,-15.6000
2020,10,27,11,0,0,0,0,0.0000,-15.4000
2020,10,27,12,0,0,0,0,0.0000,-15.6000
2020,10,27,13,0,0,0,0,0.0000,-15.8000
2020,10,27,14,0,0,0,0,0.0000,-15.9000
2020,10,27,15,0,0,0,0,0.0000,-16.0000
2020,10,27,16,0,0,0,0,0.0000,-16.1000
2020,10,27,17,0,0,0,0,0.0000,-16.1000
2020,10,27,18,21,0,21,21,0.0210,-15.8000
2020,10,27,19,41,0,41,41,0.0410,-15.1000
2020,10,27,20,54,0,54,54,0.0540,-14.0000
2020,10,27,21,46,0,46,46,0.0460,-13.2000
2020,10,27,22,47,0,47,47,0.0470,-13.0000
2020,10,27,23,28,0,28,28,0.0280,-13.2000
2020,10,28,0,6,0,6,6,0.0060,-13.3000
2020,10,28,1,0,0,0,0,0.0000,-12.7000
2020,10,28,2,0,0,0,0,0.0000,-12.2000
2020,10,28,3,0,0,0,0,0.0000,-12.0000
2020,10,28,4,0,0,0,0,0.0000,-12.0000
2020,10,28,5,0,0,0,0,0.0000,-11.9000
2020,10,28,6,0,0,0,0,0.0000,-11.8000
2020,10,28,7,0,0,0,0,0.0000,-11.7000
2020,10,28,8,0,0,0,0,0.0000,-11.9000
2020,10,28,9,0,0,0,0,0.0000,-12.6000
2020,10,28,10,0,0,0,0,0.0000,-13.7000
2020,10,28,11,0,0,0,0,0.0000,-14.6000
2020,10,28,12,0,0,0,0,0.0000,-15.0000
2020,10,28,13,0,0,0,0,0.0000,-15.0000
2020,10,28,14,0,0,0,0,0.0000,-14.3000
2020,10,28,15,0,0,0,0,0.0000,-13.1000
2020,10,28,16,0,0,0,0,0.0000,-11.9000
2020,10,28,17,0,0,0,0,0.0000,-11.3000
2020,10,28,18,21,0,21,21,0.0210,-10.6000
2020,10,28,19,38,1,38,38,0.0380,-9.9000
2020,10,28,20,48,1,48,48,0.0480,-9.3000
2020,10,28,21,51,2,51,51,0.0510,-8.6000
2020,10,28,22,36,0,36,36,0.0360,-8.1000
2020,10,28,23,24,0,24,24,0.0240,-8.2000
2020,10,29,0,4,0,4,4,0.0040,-8.8000
2020,10,29,1,0,0,0,0,0.0000,-8.8000
2020,10,29,2,0,0,0,0,0.0000,-8.7000
2020,10,29,3,0,0,0,0,0.0000,-8.5000
2020,10,29,4,0,0,0,0,0.0000,-8.3000
2020,10,29,5,0,0,0,0,0.0000,-8.4000
2020,10,29,6,0,0,0,0,0.0000,-8.2000
2020,10,29,7,0,0,0,0,0.0000,-8.4000
2020,10,29,8,0,0,0,0,0.0000,-8.7000
2020,10,29,9,0,0,0,0,0.0000,-8.9000
2020,10,29,10,0,0,0,0,0.0000,-9.0000
2020,10,29,11,0,0,0,0,0.0000,-9.1000
2020,10,29,12,0,0,0,0,0.0000,-9.3000
2020,10,29,13,0,0,0,0,0.0000,-9.6000
2020,10,29,14,0,0,0,0,0.0000,-10.0000
2020,10,29,15,0,0,0,0,0.0000,-10.5000
2020,10,29,16,0,0,0,0,0.0000,-10.7000
2020,10,29,17,0,0,0,0,0.0000,-11.0000
2020,10,29,18,15,0,15,15,0.0150,-11.1000
2020,10,29,19,31,0,31,31,0.0310,-10.8000
2020,10,29,20,115,571,39,115,0.1150,-10.4000
2020,10,29,21,52,0,52,52,0.0520,-10.1000
2020,10,29,22,42,0,42,42,0.0420,-9.8000
2020,10,29,23,23,0,23,23,0.0230,-10.0000
2020,10,30,0,0,0,0,0,0.0000,-10.5000
2020,10,30,1,0,0,0,0,0.0000,-11.0000
2020,10,30,2,0,0,0,0,0.0000,-11.5000
2020,10,30,3,0,0,0,0,0.0000,-12.0000
2020,10,30,4,0,0,0,0,0.0000,-12.6000
2020,10,30,5,0,0,0,0,0.0000,-13.1000
2020,10,30,6,0,0,0,0,0.0000,-13.6000
2020,10,30,7,0,0,0,0,0.0000,-13.9000
2020,10,30,8,0,0,0,0,0.0000,-14.1000
2020,10,30,9,0,0,0,0,0.0000,-14.3000
2020,10,30,10,0,0,0,0,0.0000,-14.7000
2020,10,30,11,0,0,0,0,0.0000,-15.8000
2020,10,30,12,0,0,0,0,0.0000,-17.0000
2020,10,30,13,0,0,0,0,0.0000,-17.7000
2020,10,30,14,0,0,0,0,0.0000,-17.9000
2020,10,30,15,0,0,0,0,0.0000,-17.8000
2020,10,30,16,0,0,0,0,0.0000,-17.8000
2020,10,30,17,0,0,0,0,0.0000,-17.9000
2020,10,30,18,16,0,16,16,0.0160,-17.5000
2020,10,30,19,35,0,35,35,0.0350,-16.6000
2020,10,30,20,48,0,48,48,0.0480,-15.6000
2020,10,30,21,111,525,42,111,0.1110,-15.0000
2020,10,30,22,90,473,37,90,0.0900,-15.0000
2020,10,30,23,50,347,27,50,0.0500,-15.7000
2020,10,31,0,0,0,0,0,0.0000,-16.5000
2020,10,31,1,0,0,0,0,0.0000,-16.9000
2020,10,31,2,0,0,0,0,0.0000,-17.1000
2020,10,31,3,0,0,0,0,0.0000,-17.4000
2020,10,31,4,0,0,0,0,0.0000,-17.6000
2020,10,31,5,0,0,0,0,0.0000,-17.9000
2020,10,31,6,0,0,0,0,0.0000,-18.2000
2020,10,31,7,0,0,0,0,0.0000,-18.3000
2020,10,31,8,0,0,0,0,0.0000,-18.4000
2020,10,31,9,0,0,0,0,0.0000,-18.5000
2020,10,31,10,0,0,0,0,0.0000,-18.7000
2020,10,31,11,0,0,0,0,0.0000,-18.8000
2020,10,31,12,0,0,0,0,0.0000,-18.7000
2020,10,31,13,0,0,0,0,0.0000,-18.7000
2020,10,31,14,0,0,0,0,0.0000,-18.7000
2020,10,31,15,0,0,0,0,0.0000,-18.8000
2020,10,31,16,0,0,0,0,0.0000,-19.0000
2020,10,31,17,0,0,0,0,0.0000,-19.4000
2020,10,31,18,36,332,20,36,0.0360,-19.4000
2020,10,31,19,78,495,30,78,0.0780,-18.9000
2020,10,31,20,105,565,35,105,0.1050,-18.1000
2020,10,31,21,54,2,54,54,0.0540,-17.4000
2020,10,31,22,44,2,44,44,0.0440,-17.1000
2020,10,31,23,48,415,22,48,0.0480,-17.4000
2020,11,1,0,0,0,0,0,0.0000,-17.9000
2020,11,1,1,0,0,0,0,0.0000,-18.3000
2020,11,1,2,0,0,0,0,0.0000,-18.4000
2020,11,1,3,0,0,0,0,0.0000,-18.4000
2020,11,1,4,0,0,0,0,0.0000,-18.2000
2020,11,1,5,0,0,0,0,0.0000,-17.5000
2020,11,1,6,0,0,0,0,0.0000,-16.8000
2020,11,1,7,0,0,0,0,0.0000,-16.3000
2020,11,1,8,0,0,0,0,0.0000,-15.9000
2020,11,1,9,0,0,0,0,0.0000,-15.8000
2020,11,1,10,0,0,0,0,0.0000,-15.8000
2020,11,1,11,0,0,0,0,0.0000,-15.8000
2020,11,1,12,0,0,0,0,0.0000,-15.7000
2020,11,1,13,0,0,0,0,0.0000,-15.4000
2020,11,1,14,0,0,0,0,0.0000,-15.2000
2020,11,1,15,0,0,0,0,0.0000,-14.7000
2020,11,1,16,0,0,0,0,0.0000,-14.3000
2020,11,1,17,0,0,0,0,0.0000,-13.9000
2020,11,1,18,14,0,14,14,0.0140,-13.4000
2020,11,1,19,34,0,34,34,0.0340,-12.8000
2020,11,1,20,37,0,37,37,0.0370,-12.2000
2020,11,1,21,37,0,37,37,0.0370,-11.7000
2020,11,1,22,32,0,32,32,0.0320,-11.7000
2020,11,1,23,19,0,19,19,0.0190,-12.4000
2020,11,2,0,0,0,0,0,0.0000,-13.6000
2020,11,2,1,0,0,0,0,0.0000,-14.7000
2020,11,2,2,0,0,0,0,0.0000,-15.8000
2020,11,2,3,0,0,0,0,0.0000,-16.8000
2020,11,2,4,0,0,0,0,0.0000,-17.4000
2020,11,2,5,0,0,0,0,0.0000,-18.1000
2020,11,2,6,0,0,0,0,0.0000,-19.1000
2020,11,2,7,0,0,0,0,0.0000,-20.2000
2020,11,2,8,0,0,0,0,0.0000,-21.2000
2020,11,2,9,0,0,0,0,0.0000,-21.9000
2020,11,2,10,0,0,0,0,0.0000,-22.5000
2020,11,2,11,0,0,0,0,0.0000,-22.8000
2020,11,2,12,0,0,0,0,0.0000,-22.9000
2020,11,2,13,0,0,0,0,0.0000,-23.0000
2020,11,2,14,0,0,0,0,0.0000,-23.1000
2020,11,2,15,0,0,0,0,0.0000,-23.2000
2020,11,2,16,0,0,0,0,0.0000,-23.5000
2020,11,2,17,0,0,0,0,0.0000,-23.6000
2020,11,2,18,30,354,17,30,0.0300,-23.1000
2020,11,2,19,69,496,26,69,0.0690,-21.7000
2020,11,2,20,95,564,32,95,0.0950,-20.3000
2020,11,2,21,38,1,38,38,0.0380,-19.5000
2020,11,2,22,31,0,31,31,0.0310,-19.3000
2020,11,2,23,17,0,17,17,0.0170,-19.4000
2020,11,3,0,0,0,0,0,0.0000,-18.9000
2020,11,3,1,0,0,0,0,0.0000,-18.2000
2020,11,3,2,0,0,0,0,0.0000,-17.7000
2020,11,3,3,0,0,0,0,0.0000,-17.2000
2020,11,3,4,0,0,0,0,0.0000,-16.9000
2020,11,3,5,0,0,0,0,0.0000,-16.8000
2020,11,3,6,0,0,0,0,0.0000,-16.7000
2020,11,3,7,0,0,0,0,0.0000,-16.6000
2020,11,3,8,0,0,0,0,0.0000,-16.5000
2020,11,3,9,0,0,0,0,0.0000,-16.3000
2020,11,3,10,0,0,0,0,0.0000,-16.2000
2020,11,3,11,0,0,0,0,0.0000,-16.2000
2020,11,3,12,0,0,0,0,0.0000,-16.0000
2020,11,3,13,0,0,0,0,0.0000,-15.7000
2020,11,3,14,0,0,0,0,0.0000,-15.4000
2020,11,3,15,0,0,0,0,0.0000,-15.2000
2020,11,3,16,0,0,0,0,0.0000,-14.9000
2020,11,3,17,0,0,0,0,0.0000,-14.6000
2020,11,3,18,14,0,14,14,0.0140,-14.1000
2020,11,3,19,38,3,38,38,0.0380,-13.5000
2020,11,3,20,53,5,52,53,0.0530,-13.0000
2020,11,3,21,61,12,59,61,0.0610,-12.8000
2020,11,3,22,47,7,47,47,0.0470,-13.1000
2020,11,3,23,23,1,22,23,0.0230,-13.6000
2020,11,4,0,0,0,0,0,0.0000,-14.4000
2020,11,4,1,0,0,0,0,0.0000,-15.0000
2020,11,4,2,0,0,0,0,0.0000,-15.2000
2020,11,4,3,0,0,0,0,0.0000,-15.2000
2020,11,4,4,0,0,0,0,0.0000,-15.3000
2020,11,4,5,0,0,0,0,0.0000,-15.4000
2020,11,4,6,0,0,0,0,0.0000,-15.5000
2020,11,4,7,0,0,0,0,0.0000,-15.5000
2020,11,4,8,0,0,0,0,0.0000,-15.5000
2020,11,4,9,0,0,0,0,0.0000,-15.5000
2020,11,4,10,0,0,0,0,0.0000,-15.3000
2020,11,4,11,0,0,0,0,0.0000,-15.3000
2020,11,4,12,0,0,0,0,0.0000,-15.5000
2020,11,4,13,0,0,0,0,0.0000,-15.6000
2020,11,4,14,0,0,0,0,0.0000,-15.7000
2020,11,4,15,0,0,0,0,0.0000,-15.8000
2020,11,4,16,0,0,0,0,0.0000,-15.7000
2020,11,4,17,0,0,0,0,0.0000,-15.6000
2020,11,4,18,8,0,8,8,0.0080,-15.5000
2020,11,4,19,22,0,22,22,0.0220,-15.1000
2020,11,4,20,30,0,30,30,0.0300,-14.8000
2020,11,4,21,39,1,39,39,0.0390,-14.5000
2020,11,4,22,25,0,25,25,0.0250,-14.4000
2020,11,4,23,13,0,13,13,0.0130,-14.6000
2020,11,5,0,0,0,0,0,0.0000,-15.0000
2020,11,5,1,0,0,0,0,0.0000,-15.3000
2020,11,5,2,0,0,0,0,0.0000,-15.6000
2020,11,5,3,0,0,0,0,0.0000,-15.7000
2020,11,5,4,0,0,0,0,0.0000,-15.9000
2020,11,5,5,0,0,0,0,0.0000,-16.2000
2020,11,5,6,0,0,0,0,0.0000,-16.6000
2020,11,5,7,0,0,0,0,0.0000,-17.3000
2020,11,5,8,0,0,0,0,0.0000,-18.0000
2020,11,5,9,0,0,0,0,0.0000,-18.8000
2020,11,5,10,0,0,0,0,0.0000,-20.0000
2020,11,5,11,0,0,0,0,0.0000,-21.2000
2020,11,5,12,0,0,0,0,0.0000,-21.9000
2020,11,5,13,0,0,0,0,0.0000,-22.5000
2020,11,5,14,0,0,0,0,0.0000,-22.7000
2020,11,5,15,0,0,0,0,0.0000,-22.8000
2020,11,5,16,0,0,0,0,0.0000,-22.9000
2020,11,5,17,0,0,0,0,0.0000,-23.0000
2020,11,5,18,20,259,13,20,0.0200,-23.0000
2020,11,5,19,55,451,23,55,0.0550,-22.4000
2020,11,5,20,79,529,28,79,0.0790,-21.6000
2020,11,5,21,84,557,29,84,0.0840,-21.2000
2020,11,5,22,65,503,25,65,0.0650,-21.3000
2020,11,5,23,29,348,16,29,0.0290,-21.7000
2020,11,6,0,0,0,0,0,0.0000,-21.8000
2020,11,6,1,0,0,0,0,0.0000,-21.0000
2020,11,6,2,0,0,0,0,0.0000,-19.8000
2020,11,6,3,0,0,0,0,0.0000,-18.8000
2020,11,6,4,0,0,0,0,0.0000,-18.6000
2020,11,6,5,0,0,0,0,0.0000,-18.4000
2020,11,6,6,0,0,0,0,0.0000,-18.4000
2020,11,6,7,0,0,0,0,0.0000,-18.4000
2020,11,6,8,0,0,0,0,0.0000,-18.2000
2020,11,6,9,0,0,0,0,0.0000,-17.6000
2020,11,6,10,0,0,0,0,0.0000,-16.8000
2020,11,6,11,0,0,0,0,0.0000,-16.0000
2020,11,6,12,0,0,0,0,0.0000,-15.4000
2020,11,6,13,0,0,0,0,0.0000,-14.9000
2020,11,6,14,0,0,0,0,0.0000,-14.3000
2020,11,6,15,0,0,0,0,0.0000,-13.9000
2020,11,6,16,0,0,0,0,0.0000,-13.4000
2020,11,6,17,0,0,0,0,0.0000,-12.9000
2020,11,6,18,4,0,4,4,0.0040,-12.7000
2020,11,6,19,20,0,20,20,0.0200,-12.8000
2020,11,6,20,28,0,28,28,0.0280,-13.1000
2020,11,6,21,25,0,25,25,0.0250,-13.2000
2020,11,6,22,20,0,20,20,0.0200,-12.8000
2020,11,6,23,9,0,9,9,0.0090,-12.4000
2020,11,7,0,0,0,0,0,0.0000,-12.3000
2020,11,7,1,0,0,0,0,0.0000,-12.0000
2020,11,7,2,0,0,0,0,0.0000,-11.6000
2020,11,7,3,0,0,0,0,0.0000,-11.5000
2020,11,7,4,0,0,0,0,0.0000,-11.5000
2020,11,7,5,0,0,0,0,0.0000,-11.6000
2020,11,7,6,0,0,0,0,0.0000,-11.4000
2020,11,7,7,0,0,0,0,0.0000,-10.8000
2020,11,7,8,0,0,0,0,0.0000,-10.0000
2020,11,7,9,0,0,0,0,0.0000,-9.1000
2020,11,7,10,0,0,0,0,0.0000,-8.1000
2020,11,7,11,0,0,0,0,0.0000,-7.6000
2020,11,7,12,0,0,0,0,0.0000,-7.2000
2020,11,7,13,0,0,0,0,0.0000,-6.5000
2020,11,7,14,0,0,0,0,0.0000,-5.9000
2020,11,7,15,0,0,0,0,0.0000,-5.4000
2020,11,7,16,0,0,0,0,0.0000,-5.2000
2020,11,7,17,0,0,0,0,0.0000,-5.3000
2020,11,7,18,0,0,0,0,0.0000,-5.6000
2020,11,7,19,14,0,14,14,0.0140,-6.0000
2020,11,7,20,22,0,22,22,0.0220,-6.4000
2020,11,7,21,23,0,23,23,0.0230,-6.5000
2020,11,7,22,18,0,18,18,0.0180,-7.0000
2020,11,7,23,21,236,14,21,0.0210,-7.5000
2020,11,8,0,0,0,0,0,0.0000,-7.4000
2020,11,8,1,0,0,0,0,0.0000,-7.6000
2020,11,8,2,0,0,0,0,0.0000,-8.0000
2020,11,8,3,0,0,0,0,0.0000,-8.5000
2020,11,8,4,0,0,0,0,0.0000,-9.0000
2020,11,8,5,0,0,0,0,0.0000,-9.3000
2020,11,8,6,0,0,0,0,0.0000,-9.8000
2020,11,8,7,0,0,0,0,0.0000,-10.1000
2020,11,8,8,0,0,0,0,0.0000,-10.3000
2020,11,8,9,0,0,0,0,0.0000,-10.3000
2020,11,8,10,0,0,0,0,0.0000,-10.2000
2020,11,8,11,0,0,0,0,0.0000,-10.1000
2020,11,8,12,0,0,0,0,0.0000,-10.1000
2020,11,8,13,0,0,0,0,0.0000,-10.2000
2020,11,8,14,0,0,0,0,0.0000,-10.2000
2020,11,8,15,0,0,0,0,0.0000,-10.2000
2020,11,8,16,0,0,0,0,0.0000,-10.1000
2020,11,8,17,0,0,0,0,0.0000,-10.0000
2020,11,8,18,0,0,0,0,0.0000,-10.2000
2020,11,8,19,20,0,20,20,0.0200,-10.2000
2020,11,8,20,26,0,26,26,0.0260,-10.3000
2020,11,8,21,27,0,27,27,0.0270,-10.4000
2020,11,8,22,17,0,17,17,0.0170,-10.7000
2020,11,8,23,6,0,6,6,0.0060,-10.8000
2020,11,9,0,0,0,0,0,0.0000,-10.7000
2020,11,9,1,0,0,0,0,0.0000,-10.7000
2020,11,9,2,0,0,0,0,0.0000,-10.9000
2020,11,9,3,0,0,0,0,0.0000,-11.2000
2020,11,9,4,0,0,0,0,0.0000,-11.3000
2020,11,9,5,0,0,0,0,0.0000,-11.1000
2020,11,9,6,0,0,0,0,0.0000,-11.1000
2020,11,9,7,0,0,0,0,0.0000,-11.6000
2020,11,9,8,0,0,0,0,0.0000,-12.4000
2020,11,9,9,0,0,0,0,0.0000,-13.3000
2020,11,9,10,0,0,0,0,0.0000,-14.4000
2020,11,9,11,0,0,0,0,0.0000,-15.4000
2020,11,9,12,0,0,0,0,0.0000,-16.6000
2020,11,9,13,0,0,0,0,0.0000,-17.9000
2020,11,9,14,0,0,0,0,0.0000,-19.2000
2020,11,9,15,0,0,0,0,0.0000,-20.3000
2020,11,9,16,0,0,0,0,0.0000,-21.2000
2020,11,9,17,0,0,0,0,0.0000,-21.8000
2020,11,9,18,0,0,0,0,0.0000,-22.4000
2020,11,9,19,22,1,22,22,0.0220,-22.4000
2020,11,9,20,35,2,35,35,0.0350,-22.0000
2020,11,9,21,66,511,25,66,0.0660,-21.7000
2020,11,9,22,48,448,21,48,0.0480,-21.7000
2020,11,9,23,18,281,12,18,0.0180,-22.0000
2020,11,10,0,0,0,0,0,0.0000,-22.2000
2020,11,10,1,0,0,0,0,0.0000,-22.2000
2020,11,10,2,0,0,0,0,0.0000,-22.0000
2020,11,10,3,0,0,0,0,0.0000,-21.7000
2020,11,10,4,0,0,0,0,0.0000,-21.6000
2020,11,10,5,0,0,0,0,0.0000,-21.6000
2020,11,10,6,0,0,0,0,0.0000,-21.9000
2020,11,10,7,0,0,0,0,0.0000,-22.4000
2020,11,10,8,0,0,0,0,0.0000,-23.1000
2020,11,10,9,0,0,0,0,0.0000,-23.9000
2020,11,10,10,0,0,0,0,0.0000,-24.7000
2020,11,10,11,0,0,0,0,0.0000,-25.3000
2020,11,10,12,0,0,0,0,0.0000,-25.6000
2020,11,10,13,0,0,0,0,0.0000,-25.5000
2020,11,10,14,0,0,0,0,0.0000,-25.3000
2020,11,10,15,0,0,0,0,0.0000,-25.3000
2020,11,10,16,0,0,0,0,0.0000,-25.5000
2020,11,10,17,0,0,0,0,0.0000,-25.9000
2020,11,10,18,0,0,0,0,0.0000,-26.1000
2020,11,10,19,37,433,16,37,0.0370,-25.6000
2020,11,10,20,59,514,22,59,0.0590,-24.7000
2020,11,10,21,62,523,22,62,0.0620,-24.1000
2020,11,10,22,43,440,18,43,0.0430,-24.1000
2020,11,10,23,0,0,0,0,0.0000,-24.6000
2020,11,11,0,0,0,0,0,0.0000,-24.9000
2020,11,11,1,0,0,0,0,0.0000,-24.9000
2020,11,11,2,0,0,0,0,0.0000,-24.7000
2020,11,11,3,0,0,0,0,0.0000,-24.2000
2020,11,11,4,0,0,0,0,0.0000,-23.3000
2020,11,11,5,0,0,0,0,0.0000,-22.2000
2020,11,11,6,0,0,0,0,0.0000,-21.5000
2020,11,11,7,0,0,0,0,0.0000,-20.9000
2020,11,11,8,0,0,0,0,0.0000,-20.4000
2020,11,11,9,0,0,0,0,0.0000,-19.6000
2020,11,11,10,0,0,0,0,0.0000,-18.9000
2020,11,11,11,0,0,0,0,0.0000,-18.5000
2020,11,11,12,0,0,0,0,0.0000,-18.3000
2020,11,11,13,0,0,0,0,0.0000,-17.8000
2020,11,11,14,0,0,0,0,0.0000,-17.7000
2020,11,11,15,0,0,0,0,0.0000,-17.8000
2020,11,11,16,0,0,0,0,0.0000,-17.6000
2020,11,11,17,0,0,0,0,0.0000,-18.3000
2020,11,11,18,0,0,0,0,0.0000,-18.8000
2020,11,11,19,13,0,13,13,0.0130,-18.7000
